,Track Name,Artists,Album Name,Album ID,Track ID,Popularity,Release Date,Duration (ms),Explicit,External URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
491,Monster Lead Me Home,Sara Hartman,Monster Lead Me Home,3riygse0VgPUp9tdIWLMyW,5LAnohaWXSFTIFZt8XB4yv,0,2015-11-13,237395,False,https://open.spotify.com/track/5LAnohaWXSFTIFZt8XB4yv,0.38,0.827,0,-6.698,1,0.0566,0.216,0.00139,0.102,0.557,164.037
492,Kill Em With Kindness,Selena Gomez,Revival (Deluxe),7lDBDk8OQarV5dBMu3qrdz,1QNoKVgA758HFLu3TW2q7R,59,2015-10-09,217907,False,https://open.spotify.com/track/1QNoKVgA758HFLu3TW2q7R,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012
493,Nothing Left (feat. Will Heard),"Kygo, Will Heard",Nothing Left (feat. Will Heard),1E9zz9IxN16wb23Ru2rfDl,0j0DNujXWeupLpZobbABoo,5,2015-07-31,236683,False,https://open.spotify.com/track/0j0DNujXWeupLpZobbABoo,0.679,0.576,4,-6.609,0,0.0402,0.261,0.000113,0.366,0.348,154.09
494,Stand By You,Rachel Platten,Wildfire,0mFDIOqypzHp6Xd0el1hoT,3kSXn1osC89W8JcPLozTzs,65,2016-01-01,219000,False,https://open.spotify.com/track/3kSXn1osC89W8JcPLozTzs,0.506,0.897,9,-4.632,1,0.26,0.146,0.000451,0.0868,0.525,188.03
495,Stuck With Me,Timeflies,Stuck With Me,1Ey8R2X4LjHdTvj2C11xRo,6wR1c5Dv5PI3sXmC3ZwJPk,0,2015-08-14,172120,False,https://open.spotify.com/track/6wR1c5Dv5PI3sXmC3ZwJPk,0.565,0.387,0,-13.331,1,0.152,0.668,5.02e-06,0.111,0.222,79.57
496,Stitches,Shawn Mendes,Stitches,6MDuZIhpOq0hVtNCjiTuS5,3oItS6DBV57fWiDExW2Mdv,0,2015-03-16,206907,False,https://open.spotify.com/track/3oItS6DBV57fWiDExW2Mdv,0.75,0.746,10,-6.699,0,0.0807,0.0195,0.0,0.0447,0.747,149.882
497,Let It Out,Frances,Let It Out,5lsxawHkggKbtFkTzTiyFa,4ARkpfcxhNNo5g235qn3ii,0,2015-09-04,232967,False,https://open.spotify.com/track/4ARkpfcxhNNo5g235qn3ii,0.752,0.426,6,-8.705,1,0.0346,0.506,3.3e-05,0.0991,0.355,134.054
498,Army,Ellie Goulding,Army,6likyM2tGJgiegBWkvvuB7,19HURubNqIbV3VKqLcQp4y,0,2015-10-30,237408,True,https://open.spotify.com/track/19HURubNqIbV3VKqLcQp4y,0.537,0.635,11,-7.336,1,0.0495,0.0857,2.21e-06,0.143,0.249,87.072
499,Lay It All on Me (feat. Ed Sheeran),"Rudimental, Ed Sheeran",Lay It All on Me (feat. Ed Sheeran),1y0RFUarlCvyRn2RtARnB2,60hmtJmGbsAEXC0KCKMlN3,33,2015-09-25,242440,False,https://open.spotify.com/track/60hmtJmGbsAEXC0KCKMlN3,0.669,0.747,6,-7.108,1,0.0428,0.141,0.0,0.185,0.483,122.531
500,Take Me Home,Jess Glynne,I Cry When I Laugh,6AGmGousDdMGevlVZO04LO,5SIe3gy33G2i0oMexandjR,58,2015,265382,False,https://open.spotify.com/track/5SIe3gy33G2i0oMexandjR,0.558,0.451,9,-6.163,1,0.0388,0.292,0.0,0.101,0.238,150.008
501,Home To Mama,"Justin Bieber, Cody Simpson",Home To Mama,7lE3UH9sPimf4YvDQAAZbz,1qXDjWPzxa02VClFJmu6nx,0,2014-11-25,203267,False,https://open.spotify.com/track/1qXDjWPzxa02VClFJmu6nx,0.688,0.296,2,-11.064,1,0.0872,0.95,0.000166,0.115,0.478,89.091
502,Renegades,X Ambassadors,VHS,7A8fZ2jjiu5heq7wNCutKN,0fYVliAYKHuPmECRs1pbRf,80,2015-06-30,195200,False,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052
503,Stole the Show,Parson James,Stole the Show,2dOL5ZOIyLkNjy7sDBCfOI,0uf2MtrLg2WUWYrs1rltpY,52,2015-08-21,231523,False,https://open.spotify.com/track/0uf2MtrLg2WUWYrs1rltpY,0.52,0.316,8,-8.856,0,0.0303,0.873,1.39e-05,0.104,0.267,84.839
504,Give Me Something,Jarryd James,Give Me Something,141j0u5Yr3YHD91fGne86B,6uE4CankW8KhGCWIgPKJVC,0,2015-06-16,191119,False,https://open.spotify.com/track/6uE4CankW8KhGCWIgPKJVC,0.581,0.659,1,-7.109,1,0.0437,0.198,0.0,0.0966,0.897,85.988
505,That's How You Know (feat. Kid Ink & Bebe Rexha),"Nico & Vinz, Kid Ink, Bebe Rexha",That's How You Know (feat. Kid Ink & Bebe Rexha),7skmxw0M4VQMZwY4lICAHl,3icbmPGKTsKAa0IinkizCM,56,2015-07-17,186443,True,https://open.spotify.com/track/3icbmPGKTsKAa0IinkizCM,0.769,0.437,1,-6.406,1,0.0363,0.44,0.0,0.116,0.737,103.921
506,Brand New,Ben Rector,Brand New,4E2YvGzYMgr4DizJJ0PQoo,5EQ9yEra0SzVd673ZfKT4C,0,2015-08-28,243933,False,https://open.spotify.com/track/5EQ9yEra0SzVd673ZfKT4C,0.553,0.936,9,-5.015,1,0.11,0.00338,1.35e-06,0.102,0.412,144.884
507,Tired of Talking,LÉON,Tired of Talking,6Yz53pKqd7G6Igs1gfVg9N,17buItCAF63E5XbCmshCmD,0,2015-09-25,197000,False,https://open.spotify.com/track/17buItCAF63E5XbCmshCmD,0.669,0.693,9,-6.407,0,0.0695,0.127,2.94e-06,0.174,0.398,100.946
508,Wasn't Expecting That,Jamie Lawson,Wasn't Expecting That,2A2SHHCTeRIilaUKPVjvWb,6HTkpNNB3G5L4vmc2PfOUj,0,2015-07-17,201072,False,https://open.spotify.com/track/6HTkpNNB3G5L4vmc2PfOUj,0.591,0.415,6,-6.936,1,0.0437,0.424,0.000299,0.111,0.197,90.483
509,Carter & Cash,Tor Miller,Carter & Cash,3eWUbSBwwNhtqw6SZxMfcv,1xjv6x4lj8m2Vx1WYJzPye,0,2015-09-28,235187,False,https://open.spotify.com/track/1xjv6x4lj8m2Vx1WYJzPye,0.649,0.687,0,-7.222,0,0.0273,0.041,0.00025,0.208,0.683,113.012
510,I Tried,Lucy Rose,Work It Out (Deluxe),7JO5dHB78wTEZ0FWCsXM4E,4l67CmbTevsgpZc6i9jGlI,24,2015-07-03,217693,False,https://open.spotify.com/track/4l67CmbTevsgpZc6i9jGlI,0.635,0.552,0,-8.767,1,0.0283,0.00251,0.0767,0.0918,0.165,137.974
511,You're Out Wasting,Andy Shauf,The Bearer of Bad News,1bKpcuXtsV2l6ybVUJMRAl,3mnZ0JehmgDBzG0vHScCRH,37,2015-01-30,226720,False,https://open.spotify.com/track/3mnZ0JehmgDBzG0vHScCRH,0.559,0.413,7,-13.439,1,0.0338,0.896,0.000601,0.133,0.336,131.174
512,Sound & Color,Alabama Shakes,Sound & Color,2IVZPDXb7LFbyukqaoWpYR,65wx71brAmEQz66GXXF8gI,0,2015-04-21,182467,False,https://open.spotify.com/track/65wx71brAmEQz66GXXF8gI,0.547,0.43,2,-7.393,1,0.0667,0.848,0.613,0.0825,0.175,114.729
513,Fire and the Flood,Vance Joy,Dream Your Life Away (Special Edition),5S9b8euumqMhQbMk0zzQdH,6liNJDyWJjyHAgDnAX95bw,69,2014-09-09,249382,False,https://open.spotify.com/track/6liNJDyWJjyHAgDnAX95bw,0.596,0.827,5,-4.402,1,0.0372,0.0242,0.0,0.0958,0.329,115.034
514,Brother (feat. Gavin DeGraw),"NEEDTOBREATHE, Gavin DeGraw",Brother,55Fm920hiqUcGhKuv8hjgV,62M9yafZsSRzlsphzeJPGo,64,2015-02-02,208205,False,https://open.spotify.com/track/62M9yafZsSRzlsphzeJPGo,0.526,0.803,11,-3.989,1,0.127,0.135,0.0,0.119,0.564,157.887
515,Need The Sun To Break,James Bay,Chaos And The Calm,5BxvswQSGWrBbVCdx6mFGO,1OwHOfTeJkdRhdqq93y2XV,54,2014-12-15,224813,False,https://open.spotify.com/track/1OwHOfTeJkdRhdqq93y2XV,0.537,0.485,2,-8.131,1,0.0332,0.102,3.83e-06,0.319,0.293,152.012
516,Celeste,Ezra Vine,Celeste EP,3W0K6QezWMLCYcZlJitqHt,23cj0rlc0UtTBaCg60VCkm,55,2014-09-05,203310,False,https://open.spotify.com/track/23cj0rlc0UtTBaCg60VCkm,0.604,0.841,1,-5.145,1,0.0423,0.0299,0.00382,0.136,0.578,138.976
517,Under the Influence,Elle King,Love Stuff,0B4eikFaUJcf3hc6DaSVov,5rFwX4Xi0WmdtM6qlaPUWy,42,2015-02-13,197720,False,https://open.spotify.com/track/5rFwX4Xi0WmdtM6qlaPUWy,0.352,0.847,2,-3.143,0,0.0577,0.00265,0.0,0.325,0.618,179.964
518,Making All Things New,Aaron Espe,Making All Things New,0nDRdz3cU4IjwlkHs08dp2,0g3Vm5xbQsDslbTeN9SwEb,0,2015-10-23,159600,False,https://open.spotify.com/track/0g3Vm5xbQsDslbTeN9SwEb,0.787,0.343,0,-11.413,1,0.0298,0.895,0.0275,0.11,0.47,100.007
519,Mess Is Mine,Vance Joy,Dream Your Life Away,6rIbiUMmZJfqJRnXhVxFvg,7BVwi9cIzSc6tpyxsp47vJ,69,2014-09-08,223640,False,https://open.spotify.com/track/7BVwi9cIzSc6tpyxsp47vJ,0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043
520,Way down We Go,KALEO,Way down We Go,28I1XWP7hYWdexJnuXE9HE,7aUuoq4oMfLxaLa5GVUDHi,69,2015-08-07,219560,False,https://open.spotify.com/track/7aUuoq4oMfLxaLa5GVUDHi,0.59,0.578,10,-5.798,0,0.0528,0.612,0.000162,0.0837,0.264,81.663
521,Black Sun,Death Cab for Cutie,Kintsugi,6BK3muExDOuk0VnyMn9NVw,59FC22eN2Syt9bbv2d6393,52,2015-03-27,289160,False,https://open.spotify.com/track/59FC22eN2Syt9bbv2d6393,0.608,0.642,2,-7.978,1,0.0251,0.17,0.0667,0.166,0.608,87.703
522,Big Jet Plane,Angus & Julia Stone,Down The Way,1Ib6a1XRZ0vOzFSr2BPiWe,5Z1U0knfYnsfvZycgDeOiC,1,2010-03-30,239147,False,https://open.spotify.com/track/5Z1U0knfYnsfvZycgDeOiC,0.762,0.387,10,-8.643,0,0.0277,0.239,0.00756,0.13,0.273,109.959
523,"Part One - Hey, No Pressure",Ray LaMontagne,"Part One - Hey, No Pressure",4oN1UWpwBvcsxWQVWY7oQZ,64aCMaBE1o5aExuqAtVht6,0,2016-01-21,394200,False,https://open.spotify.com/track/64aCMaBE1o5aExuqAtVht6,0.434,0.748,1,-7.707,1,0.0522,0.11,0.000273,0.102,0.703,151.265
524,What You Don't Do,Lianne La Havas,Blood,0OyUgwL97FT5MWpBLqL6br,0gorODYIUfyg83lBPnPbZs,39,2015-07-31,220587,False,https://open.spotify.com/track/0gorODYIUfyg83lBPnPbZs,0.656,0.731,2,-5.315,1,0.0876,0.451,2.26e-06,0.0811,0.649,144.005
525,No One's Gonna Love You,Band of Horses,Cease To Begin,4a1jgSYZGMTR6Yp6IiSkbO,3LeNQIGi0zwmQm8WShZB95,0,2007-10-09,217333,False,https://open.spotify.com/track/3LeNQIGi0zwmQm8WShZB95,0.313,0.894,1,-3.579,1,0.0294,0.121,0.0,0.0925,0.362,149.043
526,Hold Back The River,James Bay,Hold Back The River,01TNBVXe8l4RZb3LDC7Iw6,6PZby1bNMj2ZEPShwQwJnL,42,2014-11-17,239520,False,https://open.spotify.com/track/6PZby1bNMj2ZEPShwQwJnL,0.725,0.716,5,-7.364,1,0.114,0.066,0.0,0.102,0.518,134.95
527,Shine,Benjamin Francis Leftwich,Last Smoke Before the Snowstorm,2llC1TaaFaKVDEveEq9hXW,4hIv0vg8xbxlbbde8cIkcz,0,2011-07-03,182613,False,https://open.spotify.com/track/4hIv0vg8xbxlbbde8cIkcz,0.714,0.533,4,-10.405,1,0.0293,0.64,1.7e-06,0.162,0.631,118.107
528,5 Years Time,Noah And The Whale,"Peaceful, The World Lays Me Down",4bzNinbJcnth182w03fSL2,1KlDcHrlDPUJJPmMup3tUp,53,2008-01-01,214920,False,https://open.spotify.com/track/1KlDcHrlDPUJJPmMup3tUp,0.803,0.548,0,-7.103,1,0.12,0.351,0.0,0.0953,0.75,121.942
529,Let Her Go,Passenger,All The Little Lights,2mylGx7w2Q3yhUyN8iEWOF,7DFNE7NO0raLIUbgzY2rzm,41,2012-11-05,252867,False,https://open.spotify.com/track/7DFNE7NO0raLIUbgzY2rzm,0.509,0.538,7,-7.335,1,0.0572,0.385,0.0,0.104,0.244,75.089
530,Budapest,George Ezra,Wanted on Voyage,7L4ZwpSwKQCerDQv9C4O1M,7q0aQpiLv5tIsupcgQ3Ny4,0,2015-01-20,200733,False,https://open.spotify.com/track/7q0aQpiLv5tIsupcgQ3Ny4,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812
531,Let It Go,James Bay,Chaos And The Calm,5BxvswQSGWrBbVCdx6mFGO,13HVjjWUZFaWilh2QUJKsP,72,2014-12-15,260533,False,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464
532,Riptide,Vance Joy,Dream Your Life Away,6rIbiUMmZJfqJRnXhVxFvg,7yq4Qj7cqayVTp3FF9CWbm,86,2014-09-08,204280,False,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654
533,The A Team,Ed Sheeran,+,0W5GGnapMz0VwemQvJDqa7,1VdZ0vKfR5jneCmWIUAMxK,76,2011-09-09,258373,False,https://open.spotify.com/track/1VdZ0vKfR5jneCmWIUAMxK,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996
534,"Welcome Home, Son",Radical Face,Ghost,0VYi6aRMwxXpfvNwDCr3bB,13PUJCvdTSCT1dn70tlGdm,0,2007-03-02,285320,False,https://open.spotify.com/track/13PUJCvdTSCT1dn70tlGdm,0.601,0.537,6,-9.464,1,0.0296,0.743,0.732,0.143,0.394,144.994
535,Be OK,Ingrid Michaelson,Be OK,3KVfMVtOmoVCgihLE4HoBr,2qESkHBZ2VThboOnosYFBk,0,2008-01-01,147680,False,https://open.spotify.com/track/2qESkHBZ2VThboOnosYFBk,0.821,0.773,4,-6.741,1,0.0464,0.13,0.0,0.116,0.954,133.053
536,King of Anything,Sara Bareilles,Kaleidoscope Heart,627ukPRwYxyBREHxBq0vGJ,3VA8T3rNy5V24AXxNK5u9E,61,2010-09-07,207493,False,https://open.spotify.com/track/3VA8T3rNy5V24AXxNK5u9E,0.676,0.762,1,-4.172,1,0.0351,0.461,0.0,0.0574,0.81,119.003
537,I Miss You (feat. Julia Michaels),"Clean Bandit, Julia Michaels",I Miss You (feat. Julia Michaels),78zct4Yn5hwMqrlh5uQedB,2xmrfQpmS2iJExTlklLoAL,0,2017-10-26,205748,False,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,0.638,0.658,3,-6.318,1,0.0456,0.245,3.77e-06,0.0919,0.33,105.076
538,So Much More Than This,Grace VanderWaal,So Much More Than This,1O53sataCd8VcLETxRvHSI,6l3iEDNEyAm9AM5MSjvLkm,0,2017-09-15,174080,False,https://open.spotify.com/track/6l3iEDNEyAm9AM5MSjvLkm,0.742,0.522,5,-4.111,1,0.152,0.136,0.0,0.0422,0.751,180.039
539,Over My Head,Echosmith,Over My Head,1Hy1vUVcM96DDpY4YEdyYS,3haxUceS8i97BLoB7WH3Mj,50,2018-03-15,208233,False,https://open.spotify.com/track/3haxUceS8i97BLoB7WH3Mj,0.656,0.723,11,-4.975,0,0.0262,0.0968,0.0,0.343,0.904,105.049
540,Señorita,"Shawn Mendes, Camila Cabello",Señorita,2ZaX1FdZCwchXl1QZiD4O4,0TK2YIli7K1leLovkQiNik,80,2019-06-21,190960,False,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947
541,I Don't Care (with Justin Bieber),"Ed Sheeran, Justin Bieber",I Don't Care (with Justin Bieber),5Nux7ozBJ5KJ02QYWwrneR,3HVWdVOQ0ZA45FuZGSfvns,78,2019-05-10,219947,False,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956
542,Doin' Time,Lana Del Rey,Doin' Time,7FsoMmWTbDXgdwvO1uCQ7d,0cLS7FslBJgsuWwJNRnPWB,0,2019-05-17,201997,True,https://open.spotify.com/track/0cLS7FslBJgsuWwJNRnPWB,0.621,0.692,7,-5.837,0,0.0435,0.336,0.000458,0.0877,0.446,144.968
543,Sunshine (Go Away Today),Jonathan Edwards,Jonathan Edwards,6v7ceaQydkdy8oQbZ8oYW0,3Xd39NB1rifow2RDNVgSFp,53,1971,138733,False,https://open.spotify.com/track/3Xd39NB1rifow2RDNVgSFp,0.705,0.359,10,-15.388,1,0.0649,0.335,0.0,0.0968,0.837,125.31
544,Let's Fall in Love for the Night,FINNEAS,Let’s Fall In Love For The Night,3LONldJV06J1AHEph6lopK,7kQkmyoHCEqwe7QwDbkSXM,16,2018-10-19,190348,True,https://open.spotify.com/track/7kQkmyoHCEqwe7QwDbkSXM,0.737,0.408,5,-7.941,1,0.104,0.802,0.0,0.171,0.374,127.921
545,Bright,Echosmith,Talking Dreams (Deluxe Edition),1oHY6eQmEG8skElDvFgKz2,3WKg25vrbjJlkhsgl2W4p3,60,2013-10-04,220627,False,https://open.spotify.com/track/3WKg25vrbjJlkhsgl2W4p3,0.646,0.431,6,-8.517,1,0.0262,0.637,6.99e-06,0.113,0.292,90.034
546,So Much More Than This,Grace VanderWaal,Just The Beginning,55LUvkPPMUgwQVmypS3Wex,599hlIX8JXS7RNYvQ3EPCQ,55,2017-11-03,174080,False,https://open.spotify.com/track/599hlIX8JXS7RNYvQ3EPCQ,0.742,0.522,5,-4.111,1,0.152,0.136,0.0,0.0422,0.751,180.039
547,Bad Habits,Ed Sheeran,=,32iAEBstCjauDhyKpGjTuq,3rmo8F54jFF8OgYsqTxm5d,84,2021-10-29,230747,False,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011
548,It's Alright,Mother Mother,Dance And Cry,23W8LJkx5kBafzqasAuU0z,1NCZMAnGrzUmpBzkBlJjNw,64,2018-11-02,175000,False,https://open.spotify.com/track/1NCZMAnGrzUmpBzkBlJjNw,0.711,0.382,8,-10.146,1,0.04,0.625,0.0,0.241,0.62,128.023
549,Sexy Villain,Remi Wolf,Juno,7tJ8Wtej161vR0uCbGDiDR,27sBcXtgTBSJRdUxei1a7J,64,2021-10-15,188501,True,https://open.spotify.com/track/27sBcXtgTBSJRdUxei1a7J,0.766,0.539,7,-4.927,1,0.0479,0.402,0.0,0.104,0.888,120.175
550,feel good inc. (feat. Mateus Asato),"renforshort, Mateus Asato",feel good inc. (feat. Mateus Asato),6l38zfFKDZrmrU2jXqW3GQ,2GzlTbrFF2V6MwRDfBnYhf,40,2020-12-11,199240,True,https://open.spotify.com/track/2GzlTbrFF2V6MwRDfBnYhf,0.73,0.545,8,-6.031,0,0.0378,0.148,5.53e-05,0.191,0.771,135.009
551,Vintage,Blu DeTiger,How Did We Get Here?,05SVSMRmcL2ESnkwQFlgyt,5Th1bpv66u6BPNJtp8l9DU,37,2021-03-05,155174,False,https://open.spotify.com/track/5Th1bpv66u6BPNJtp8l9DU,0.901,0.669,10,-5.737,0,0.0621,0.215,0.000144,0.169,0.964,122.023
552,Pierre,Ryn Weaver,The Fool,4967HGjmvsMtcOZ3AaPfI4,31c1V9xUONZYk78NE4Id8D,63,2015-06-02,202747,False,https://open.spotify.com/track/31c1V9xUONZYk78NE4Id8D,0.607,0.827,9,-4.282,1,0.0484,0.289,2.95e-06,0.718,0.552,100.062
553,Catalina,Sheppard,Catalina,5s2IPYoLRh6y5yQcYGw8Ls,0R0TZkXE4imYZGDzQR71Cw,12,2020-08-28,219000,False,https://open.spotify.com/track/0R0TZkXE4imYZGDzQR71Cw,0.626,0.922,9,-5.139,1,0.152,0.0913,0.00405,0.492,0.4,160.06
554,Candle In The Wind - 2018 Version,Ed Sheeran,Revamp: The Songs Of Elton John & Bernie Taupin,2w667CqWz0JWkhxP7IfijA,73TXMz1i41sGfOuDg8gH4L,61,2018-04-06,198777,False,https://open.spotify.com/track/73TXMz1i41sGfOuDg8gH4L,0.549,0.449,4,-10.479,1,0.0455,0.732,0.0,0.117,0.506,76.028
555,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,Where the Light Is: John Mayer Live In Los Angeles,4Dgxy95K9BWkDUvQPTaYBb,4LloVtxNZpeh7q7xdi1DQc,74,2008,263573,False,https://open.spotify.com/track/4LloVtxNZpeh7q7xdi1DQc,0.315,0.296,5,-13.262,1,0.0315,0.771,0.0,0.702,0.435,173.509
